Name,negative,positive,predict_type
1,2.9505111095535386e-10,0.9999999997049489,1
10,0.010257640374163145,0.9897423596258367,1
100,0.8802886238002399,0.11971137619976002,0
101,0.7169937349306904,0.2830062650693097,0
102,0.998902262908168,0.0010977370918321331,0
103,0.24698878278196842,0.7530112172180317,1
104,0.04155577453995124,0.9584442254600487,1
105,1.051422158080788e-06,0.9999989485778419,1
106,0.05618154647578798,0.9438184535242121,1
107,8.873328225378776e-09,0.9999999911266717,1
108,0.8130141200575748,0.18698587994242524,0
109,0.9975097064627003,0.0024902935372995614,0
11,0.11930303466126842,0.8806969653387315,1
110,0.9852320704250155,0.014767929574984498,0
111,1.702988728165189e-10,0.9999999998297011,1
112,0.10196515056568052,0.8980348494343195,1
113,0.054013818978869185,0.9459861810211306,1
114,0.5707317079942147,0.42926829200578526,0
115,0.9891582586263591,0.01084174137364094,0
116,0.9279188026946561,0.07208119730534406,0
117,0.07387034567284034,0.9261296543271594,1
118,0.08247931221985615,0.917520687780144,1
119,0.9291405117183869,0.07085948828161323,0
12,0.10396488890426861,0.8960351110957316,1
120,0.1250589975203854,0.8749410024796145,1
121,0.9980152789274443,0.0019847210725556443,0
122,0.8969054822796695,0.10309451772033063,0
123,0.9945989051751689,0.0054010948248311924,0
124,0.04446088433311335,0.9555391156668865,1
125,0.2721349229553001,0.7278650770446997,1
126,0.1463064161648784,0.8536935838351215,1
127,0.17046367442603091,0.8295363255739693,1
128,0.16262045074711,0.83737954925289,1
129,2.86252233569897e-10,0.9999999997137479,1
13,0.834799837721894,0.16520016227810572,0
130,0.32690948692458943,0.6730905130754103,1
131,0.04945318890249042,0.9505468110975095,1
132,6.359423314244623e-09,0.9999999936405767,1
133,0.9841888773916686,0.01581112260833147,0
134,0.04409328688670727,0.9559067131132926,1
135,0.6715706980999478,0.32842930190005204,0
136,0.8577510195509314,0.14224898044906845,0
137,0.173399623894773,0.8266003761052269,1
138,0.09665445159276222,0.9033455484072379,1
139,0.09634962085830548,0.9036503791416943,1
14,1.8709696937468044e-08,0.999999981290303,1
140,0.924246646299151,0.07575335370084893,0
141,0.009635578414428374,0.9903644215855716,1
142,5.630747905244173e-08,0.9999999436925209,1
143,0.04502913582986775,0.9549708641701322,1
144,0.006481959180382947,0.993518040819617,1
145,0.9973221211484139,0.0026778788515861122,0
146,0.9877454741711198,0.012254525828880206,0
147,0.056402443902126946,0.943597556097873,1
148,0.7223519964454272,0.2776480035545729,0
149,0.5566512349170745,0.44334876508292564,0
15,0.999956823042723,4.317695727702188e-05,0
150,0.14427182921093715,0.8557281707890629,1
151,8.913252231009365e-10,0.9999999991086749,1
152,0.05245782846230974,0.9475421715376902,1
153,1.4099693809422998e-05,0.9999859003061906,1
154,0.013138655868173758,0.9868613441318262,1
155,0.5462076487230305,0.4537923512769693,0
156,0.17859152050089963,0.8214084794991002,1
157,0.6263426618138351,0.37365733818616503,0
158,0.07638991365114622,0.9236100863488537,1
159,0.9664293443012643,0.0335706556987358,0
16,0.0052434254275597605,0.9947565745724403,1
160,0.006128044285822932,0.9938719557141772,1
161,5.612527635770172e-10,0.9999999994387472,1
162,0.803972638418949,0.1960273615810509,0
163,0.34388762592233363,0.6561123740776664,1
164,4.7064930946304997e-07,0.9999995293506906,1
165,4.352855508995646e-09,0.9999999956471446,1
166,2.7950968343140073e-06,0.9999972049031657,1
167,0.46619099479922976,0.5338090052007702,1
168,0.06272780102310868,0.9372721989768912,1
169,0.4227743351673726,0.5772256648326273,1
17,1.6182219478922704e-10,0.9999999998381779,1
170,0.22851652157773533,0.7714834784222647,1
171,9.675950628381268e-11,0.9999999999032404,1
172,0.08379186530264297,0.9162081346973571,1
173,0.825504720131564,0.17449527986843605,0
174,0.3862129034205843,0.6137870965794157,1
175,0.8190070702054898,0.18099292979451015,0
176,0.3289391890282394,0.6710608109717606,1
177,0.008360857132618684,0.9916391428673813,1
178,0.12936936437678784,0.8706306356232122,1
179,0.9905345604986404,0.009465439501359628,0
18,0.0730747062897775,0.9269252937102225,1
180,0.07374108415760963,0.9262589158423905,1
181,0.0598327633534154,0.9401672366465844,1
182,0.6151304048115568,0.3848695951884432,0
183,0.11534750049239462,0.8846524995076053,1
184,0.975704993686512,0.024295006313488045,0
185,0.9381812643676302,0.06181873563236982,0
186,0.9825098286869846,0.017490171313015498,0
187,0.9850508022537662,0.01494919774623382,0
188,1.1717323495124535e-08,0.9999999882826764,1
189,0.8838636662013551,0.11613633379864471,0
19,0.7847296526145137,0.21527034738548637,0
190,0.9426273598559771,0.05737264014402286,0
191,0.9949244460979144,0.005075553902085576,0
192,0.11031663650654806,0.889683363493452,1
193,0.8009522198407091,0.19904778015929073,0
194,0.5182205269126495,0.48177947308735053,0
195,0.5810825763563682,0.4189174236436318,0
196,0.8942842044799292,0.10571579552007064,0
197,0.1362877972498259,0.8637122027501739,1
198,0.3141694337831132,0.6858305662168868,1
199,0.043502147785478895,0.956497852214521,1
2,0.9370423842248374,0.06295761577516247,0
20,0.10785852865565711,0.8921414713443427,1
200,0.09243501138567323,0.9075649886143268,1
201,0.08363385907195339,0.9163661409280467,1
202,0.25787831920462057,0.7421216807953795,1
203,2.283304226570149e-09,0.9999999977166957,1
204,0.8887295602848797,0.1112704397151201,0
205,1.9079577298580663e-10,0.9999999998092043,1
206,0.7819606219798494,0.2180393780201504,0
207,0.016886836432816226,0.9831131635671837,1
208,0.8595057367535225,0.14049426324647743,0
209,0.9458573525823729,0.05414264741762715,0
21,0.7820680739807677,0.21793192601923264,0
210,5.484006294625877e-11,0.99999999994516,1
211,3.3670374970070754e-10,0.9999999996632962,1
212,0.20983589552207457,0.7901641044779252,1
213,0.9358466155912598,0.06415338440874037,0
214,0.0770253710654705,0.9229746289345296,1
215,1.1481803185935963e-11,0.9999999999885183,1
216,1.241447053834795e-10,0.9999999998758552,1
217,3.1887481048479876e-06,0.9999968112518951,1
218,0.027188989503531193,0.9728110104964688,1
219,0.1353254912584931,0.8646745087415071,1
22,0.8044447821658083,0.19555521783419177,0
220,0.03542575280620024,0.9645742471937998,1
221,0.595648673975002,0.40435132602499807,0
222,1.4434085983245614e-11,0.999999999985566,1
223,0.9978286854273409,0.0021713145726590336,0
224,0.44108559819679627,0.5589144018032037,1
225,0.9949911211812118,0.005008878818788135,0
226,1.947931571795459e-07,0.9999998052068428,1
227,3.068599285323631e-10,0.9999999996931401,1
228,0.7023420188883699,0.2976579811116301,0
229,0.734602979175425,0.26539702082457506,0
23,0.9981397982657987,0.0018602017342014734,0
230,0.4327429805980025,0.5672570194019977,1
231,0.39974161313732737,0.6002583868626727,1
232,0.0068149381059693604,0.9931850618940307,1
233,0.6361647654658562,0.3638352345341437,0
234,0.963257103020672,0.036742896979327866,0
235,0.0467587239187654,0.9532412760812348,1
236,0.003975007437662897,0.9960249925623371,1
237,0.09090023189330632,0.9090997681066937,1
238,0.0791233623847818,0.9208766376152182,1
239,0.0035170054397091425,0.9964829945602909,1
24,4.119654197296966e-09,0.9999999958803458,1
240,0.1448121402030445,0.8551878597969557,1
241,0.08177630634914897,0.9182236936508511,1
242,7.752113149824049e-11,0.9999999999224789,1
243,0.20631504547766888,0.793684954522331,1
244,3.8895465352677264e-12,0.9999999999961106,1
245,0.1037736169421601,0.8962263830578399,1
246,0.21999999650253604,0.780000003497464,1
247,0.7850554836518625,0.21494451634813758,0
248,0.9643851621616272,0.035614837838372854,0
249,0.9829284843620528,0.017071515637947073,0
25,2.448068845041621e-07,0.9999997551931156,1
250,0.07580462627797573,0.9241953737220243,1
251,0.9747855283221534,0.025214471677846594,0
252,0.9352398824646034,0.06476011753539673,0
253,0.9785304153981318,0.021469584601868326,0
254,0.2630364155450214,0.7369635844549786,1
255,5.7812911427963e-12,0.9999999999942186,1
256,0.973553447998745,0.026446552001254828,0
257,0.9124528517491443,0.08754714825085595,0
