Name,negative,positive,predict_type
1,3.0548452049954005e-06,0.999996945154795,1
10,0.012164360682470414,0.9878356393175295,1
100,0.02795612775429054,0.9720438722457095,1
101,0.9520825811713566,0.04791741882864341,0
102,0.007587754207407216,0.9924122457925927,1
103,7.893535240636801e-06,0.9999921064647594,1
104,0.47982149306625493,0.5201785069337451,1
105,0.9150688920168637,0.08493110798313637,0
106,0.9813689681698595,0.018631031830140445,0
107,0.3187083235757308,0.6812916764242689,1
108,0.009359173692436999,0.9906408263075629,1
109,0.3935067551528711,0.606493244847129,1
11,0.0634129817430292,0.9365870182569708,1
110,2.8229004763606947e-06,0.9999971770995236,1
111,2.8376630680008272e-08,0.9999999716233693,1
112,2.1807381358665385e-06,0.9999978192618642,1
113,0.07684986998650255,0.9231501300134974,1
114,0.04530202721726938,0.9546979727827306,1
115,0.007868460988640422,0.9921315390113596,1
116,5.039161183710724e-10,0.9999999994960839,1
117,1.3313392282670033e-07,0.9999998668660771,1
118,0.06795066836266625,0.9320493316373337,1
119,0.023924186175952152,0.9760758138240478,1
12,3.2564999032526833e-06,0.9999967435000967,1
120,0.9875519036861664,0.012448096313833673,0
121,0.78839222938784,0.21160777061215985,0
122,1.1380971859716334e-06,0.999998861902814,1
123,0.4607587614942357,0.5392412385057644,1
124,0.13056670628030245,0.8694332937196975,1
125,6.246671937558566e-06,0.9999937533280625,1
126,0.00863731972519932,0.9913626802748006,1
127,4.14919079421007e-06,0.9999958508092058,1
128,0.012144101961107245,0.9878558980388927,1
129,0.024068097447904554,0.9759319025520952,1
13,0.45040943201586686,0.549590567984133,1
130,1.569923752686858e-05,0.9999843007624732,1
131,9.165671194448501e-07,0.9999990834328806,1
133,0.013792436283819775,0.9862075637161802,1
134,0.9799815967186114,0.020018403281388524,0
135,0.013059045545808539,0.9869409544541916,1
136,9.496125667553911e-07,0.9999990503874333,1
137,2.105395095240803e-06,0.9999978946049047,1
138,0.47717719714559775,0.5228228028544021,1
139,3.6865311756033726e-08,0.9999999631346883,1
14,0.010257656664379593,0.9897423433356205,1
140,0.4461565058434173,0.5538434941565825,1
141,2.8879324770366607e-06,0.999997112067523,1
142,0.09179603002060902,0.908203969979391,1
143,0.7458771363258765,0.25412286367412323,0
144,0.036740844253440985,0.9632591557465591,1
145,0.6201262306477912,0.37987376935220885,0
146,0.010296653641609654,0.9897033463583902,1
147,1.8015241899656455e-06,0.9999981984758101,1
148,0.6142489163258236,0.38575108367417643,0
