Name,negative,positive,predict_type
1,0.98125216018807,0.018747839811929835,0
10,0.5595319956360618,0.44046800436393807,0
100,0.9779682555223466,0.022031744477653527,0
101,0.989089173628764,0.010910826371236082,0
102,0.9304702414218764,0.06952975857812366,0
103,0.135660848117695,0.8643391518823049,1
104,0.9006809648789115,0.0993190351210885,0
105,0.1031261739384378,0.8968738260615624,1
106,0.9530996131420904,0.04690038685790967,0
107,0.608971115615081,0.3910288843849189,0
108,0.6335991312636166,0.36640086873638356,0
109,0.7305719483042613,0.2694280516957387,0
11,0.004872560602867202,0.9951274393971327,1
110,0.9607722203447436,0.039227779655256326,0
111,0.8743256744858658,0.12567432551413424,0
112,0.9987796912923785,0.0012203087076216416,0
113,0.9996982424986902,0.00030175750130979087,0
114,0.8268401091894352,0.17315989081056465,0
115,0.9556702261744087,0.044329773825591355,0
116,0.7748789213502955,0.2251210786497045,0
117,0.8979046766246005,0.10209532337539957,0
118,0.9923287637862938,0.007671236213706196,0
119,0.5931217359041281,0.4068782640958718,0
12,0.6487433032900022,0.3512566967099979,0
120,0.17079287666910362,0.8292071233308964,1
121,0.5129662657458134,0.48703373425418667,0
122,0.9873696096715823,0.012630390328417692,0
123,0.9706070187447855,0.029392981255214577,0
124,0.9266877574277965,0.07331224257220345,0
125,0.9980537749706251,0.0019462250293750098,0
126,0.9967432712696596,0.0032567287303403377,0
127,0.9923050020003227,0.007694997999677226,0
128,0.9989543951999466,0.0010456048000535383,0
129,0.9946666551054295,0.005333344894570553,0
13,0.6235661466239432,0.37643385337605684,0
130,0.8538839110544062,0.14611608894559378,0
131,0.9961946147400835,0.0038053852599164175,0
132,0.8787976158098726,0.12120238419012731,0
133,0.8673941538263266,0.13260584617367338,0
134,0.9718672062300142,0.028132793769985856,0
135,0.9985492201832666,0.0014507798167333998,0
136,0.01921887140060236,0.9807811285993977,1
137,0.9845863226187351,0.015413677381264985,0
138,0.11733273667727127,0.8826672633227287,1
139,0.2092890344435946,0.7907109655564056,1
14,0.3475147953369382,0.6524852046630618,1
140,0.9938457728932878,0.006154227106712235,0
141,0.602457888525871,0.39754211147412905,0
142,0.0045742721089746105,0.9954257278910253,1
143,0.40092028898349064,0.5990797110165096,1
144,0.7968894978230623,0.20311050217693746,0
145,0.9459864657184468,0.05401353428155324,0
146,0.7032056973407089,0.29679430265929124,0
147,0.9996902037562926,0.00030979624370740586,0
148,0.5665874633846673,0.43341253661533274,0
149,0.9566483026961058,0.04335169730389406,0
15,0.8443213320166296,0.1556786679833702,0
150,0.31845889299642116,0.6815411070035788,1
151,0.9941116922452117,0.005888307754788309,0
152,0.5,0.5,1
153,0.9728680747726997,0.027131925227300457,0
