Name,negative,positive,predict_type
1,0.9837547496086756,0.016245250391324285,0
10,0.003493302491356833,0.9965066975086431,1
100,0.8881561106017221,0.11184388939827779,0
101,0.99831177568418,0.0016882243158200625,0
102,0.9956531501398623,0.0043468498601376745,0
103,0.9976262872972059,0.002373712702794052,0
104,2.3527725833458677e-08,0.9999999764722741,1
105,0.9899181681685693,0.010081831831430858,0
106,0.8836586172556179,0.116341382744382,0
107,0.9934639488564275,0.006536051143572606,0
108,0.8136473679567731,0.1863526320432269,0
109,0.0646752661360461,0.935324733863954,1
11,0.8873014821870742,0.112698517812926,0
110,0.015079038437454688,0.9849209615625454,1
111,0.3828526183112197,0.6171473816887802,1
112,0.6552465569116166,0.3447534430883834,0
113,0.07202142220390477,0.9279785777960955,1
114,0.027355730195216994,0.9726442698047829,1
115,0.04305891791679305,0.956941082083207,1
116,0.4396931368015569,0.5603068631984429,1
117,0.9959298782799549,0.004070121720045008,0
118,0.950752295516246,0.04924770448375406,0
119,0.5887443925625692,0.4112556074374307,0
12,0.5118411842277785,0.4881588157722216,0
120,0.8285310637717006,0.1714689362282994,0
121,0.9216267609166734,0.07837323908332675,0
122,0.9996039691606666,0.0003960308393333231,0
123,0.806787074411277,0.19321292558872288,0
124,0.6913028564910251,0.3086971435089748,0
125,0.9990868368603968,0.0009131631396032696,0
126,0.7025341056485438,0.2974658943514563,0
127,0.18626985410216224,0.8137301458978378,1
128,0.7624295348740644,0.23757046512593585,0
129,0.06520014198698502,0.9347998580130152,1
13,0.9460370069084957,0.05396299309150439,0
130,0.9268053822421688,0.07319461775783118,0
131,0.06441888398026734,0.9355811160197327,1
132,0.07980592517473617,0.9201940748252639,1
133,0.9957782600745263,0.004221739925473708,0
134,0.979241590555479,0.020758409444521092,0
135,0.9496303961021134,0.05036960389788668,0
136,0.9304656676890499,0.06953433231095013,0
137,1.7787481318514715e-05,0.9999822125186815,1
138,0.6600989531587416,0.33990104684125844,0
139,0.9970008072662304,0.0029991927337695346,0
14,2.1038438925386165e-07,0.9999997896156108,1
140,0.9123259903649162,0.0876740096350837,0
141,0.2623187389078398,0.7376812610921603,1
142,0.08916727089048612,0.9108327291095137,1
143,0.9987317657834124,0.0012682342165875598,0
144,0.3986314268583224,0.6013685731416775,1
145,0.3032015341343973,0.6967984658656027,1
146,0.6201177335904565,0.3798822664095434,0
147,0.9707576935858527,0.02924230641414729,0
148,0.048661428572794055,0.9513385714272058,1
149,0.9895761773403832,0.010423822659616777,0
15,0.08194238505713462,0.9180576149428653,1
150,0.9940329984108498,0.005967001589150208,0
151,0.9864824351617493,0.013517564838250796,0
152,0.9790632375475976,0.02093676245240241,0
153,0.4351926190143363,0.5648073809856637,1
